"dataset","model","mode","paper_macro_auroc","ours_macro_auroc","difference","ci_low","ci_high","best_epoch","runtime","prediction_status","ecg_id_mapping_status","bootstrap_status","canonical_run","provenance_reference","notes","paper_reference_source","paper_reference_status","best_checkpoint_reference","checkpoint_currently_available","best_checkpoint_used_during_formal_run"
"ptbxl_super","ECGFounder","Finetuning","0.935","0.9349940744872626","-5.9255127374E-06","0.9284185916185379","0.9412524223327636","4","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_01_ECGFOUNDER_FINETUNING_FORMAL","REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/mapping_evidence/instance_775/PTBXL_SUPER_01_ECGFOUNDER_FINETUNING_FORMAL/test_0_epoch_100_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER/PTBXL_SUPER_01_ECGFOUNDER_FINETUNING_FORMAL/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","ECG-JEPA","Finetuning","0.921","0.923856682590019","0.002856682590019","0.9164013460278511","0.9310095176100731","2","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_04_ECG_JEPA_FINETUNING_FORMAL","REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/mapping_evidence/instance_775/PTBXL_SUPER_04_ECG_JEPA_FINETUNING_FORMAL/test_0_epoch_100_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER/PTBXL_SUPER_04_ECG_JEPA_FINETUNING_FORMAL/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","ST-MEM","Finetuning","0.901","0.9276266102550871","0.0266266102550871","0.9208751574158669","0.9344883412122726","NOT_RECOVERED","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_07_ST_MEM_FINETUNING_FORMAL_RETRY_03","REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/mapping_evidence/instance_775/PTBXL_SUPER_07_ST_MEM_FINETUNING_FORMAL_RETRY_03/predictions/ptbxl_super_version_0/agg/test_0_epoch_0_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER/PTBXL_SUPER_07_ST_MEM_FINETUNING_FORMAL_RETRY_03/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","MERL","Finetuning","0.930","0.9277491784203497","-0.0022508215796503","0.9209796324372291","0.9349433839321136","NOT_RECOVERED","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_10_MERL_FINETUNING_FORMAL_SUPER1","EMERGENCY_WORKERS instance=573; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_10_MERL_FINETUNING_FORMAL_SUPER1; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_10_MERL_FINETUNING_FORMAL_SUPER1/test_0_epoch_100_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER/PTBXL_SUPER_10_MERL_FINETUNING_FORMAL_SUPER1/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","ECGFM-KED","Finetuning","0.905","0.9127865059623268","0.0077865059623268","0.9047548115253449","0.9201647982001304","NOT_RECOVERED","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_13_ECGFM_KED_FINETUNING_FORMAL_SUPER2","EMERGENCY_WORKERS instance=F42; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_13_ECGFM_KED_FINETUNING_FORMAL_SUPER2; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_13_ECGFM_KED_FINETUNING_FORMAL_SUPER2/test_0_epoch_0_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER/PTBXL_SUPER_13_ECGFM_KED_FINETUNING_FORMAL_SUPER2/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","HuBERT-ECG","Finetuning","0.908","0.9020637248224321","-0.0059362751775679","0.8939823180437088","0.9103184625506401","NOT_RECOVERED","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3","EMERGENCY_WORKERS instance=E96; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3/test_0_epoch_0_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER/PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","ECG-CPC","Finetuning","0.934","0.9328485166872431","-0.0011514833127569","0.9264938339591027","0.9395304933190346","38","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","HUMAN_AUTHORITY_CONFIRMED__SUPER_ECG_CPC_FINETUNING__CANONICAL_RUN_ID_PENDING_LOCAL_RECOVERY","REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_451_RESIDUAL_SPECIAL_BUNDLE/PTBXL_SUPER_ECG_CPC_FINETUNING_FORMAL_052_04/test_0_epoch_100_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER_ECG_CPC_FINETUNING_FORMAL_052_04/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","ECG-FM","Finetuning","0.916","0.9171173212492894","0.0011173212492894","0.9094986408948899","0.9239691898226738","2","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_ECG_FM_FINETUNING_FORMAL_052_10","REUSED_LEGACY_55_RUNS; execution_control/PTBXL_FINAL_CLOSURE/mapping_evidence/instance_451/PTBXL_SUPER_ECG_FM_FINETUNING_FORMAL_052_10/test_0_epoch_100_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER_ECG_FM_FINETUNING_FORMAL_052_10/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","S4","Finetuning","0.932","0.9339611755567642","0.0019611755567642","0.9271268174052238","0.9403238505125046","NOT_RECOVERED","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4","EMERGENCY_WORKERS instance=856; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4/test_0_epoch_100_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER/PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4/output/version_0/best_model.ckpt","NO","YES"
"ptbxl_super","Net1D","Finetuning","0.924","0.9275591309568997","0.0035591309568997","0.921099565923214","0.9338883996009827","NOT_RECOVERED","NOT_RECOVERED","AVAILABLE_STRICT_MAPPING_PASS","PASS","COMPLETED","PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4","EMERGENCY_WORKERS instance=856; local_bundle=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4; SHA256 VERIFIED; aggregate=execution_control/PTBXL_FINAL_CLOSURE/PARALLEL_WORKER_EVIDENCE_BUNDLE/PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4/test_0_epoch_100_agg.npz","No corresponding verified paper value was located in the existing local paper extract; no value was inferred.","Benchmarking ECG FMs: A Reality Check Across Clinical Tasks; project_notes/source_materials/arxiv_source/main.tex; Table 3 (Finetuning evaluation), PTB-XL (all/sub/super) rows","REPORTED_IN_PAPER","/root/autodl-tmp/ECG/formal_runs/PTBXL_SUPER/PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4/output/version_0/best_model.ckpt","NO","YES"
